submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-20.595476428,0.300081839776694,1.66100799999999,6.55926692078377,126.255476492,324.427473853303,127.916484492,324.418763559859,5.74348791936321,33.2579527021266,-13.2200000000003,5.74348791936322,126.255476492,127.916484492,g5k_workload_delay_seed4_size34,6824.22,6811,3.837346392,9.58083431136322,61.572523508,187.828,279.047515508,406.964
