jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
0,18.125805,1,11769.300000,1,23.000000,1176.930000,1199.930000,4.874195,1181.804195,1.004141,-1.000000,0
1,34.237815,2,1409.500000,1,39.000000,140.950000,179.950000,4.762185,145.712185,1.033786,-1.000000,1-2
2,53.789380,2,5935.900000,1,58.000000,593.590000,651.590000,4.210620,597.800620,1.007093,-1.000000,3-4
3,72.500466,2,2658.000000,1,77.000000,265.800000,342.800000,4.499534,270.299534,1.016928,-1.000000,5-6
4,91.807911,1,11769.300000,1,96.000000,1176.930000,1272.930000,4.192089,1181.122089,1.003562,-1.000000,7
5,110.131579,1,885.100000,1,115.000000,88.510000,203.510000,4.868421,93.378421,1.055004,-1.000000,8
6,130.371052,4,876.900000,1,135.000000,87.690000,222.690000,4.628948,92.318948,1.052788,-1.000000,9-12
7,151.609932,2,264.810000,1,156.000000,26.481000,182.481000,4.390068,30.871068,1.165782,-1.000000,13-14
8,169.457285,1,92.570000,1,174.000000,9.257000,183.257000,4.542715,13.799715,1.490733,-1.000000,15
9,188.283739,1,3864.800000,1,194.000000,386.480000,580.480000,5.716261,392.196261,1.014791,-1.000000,1
10,207.462188,2,1409.500000,1,213.000000,140.950000,353.950000,5.537812,146.487812,1.039289,-1.000000,2 8
11,228.388740,8,488.000000,1,233.000000,48.800000,281.800000,4.611260,53.411260,1.094493,-1.000000,9-16
12,249.999905,1,92.570000,1,254.000000,9.257000,263.257000,4.000095,13.257095,1.432116,-1.000000,17
13,270.002231,4,1519.400000,1,275.000000,151.940000,426.940000,4.997769,156.937769,1.032893,-1.000000,17-20
14,290.667329,2,264.810000,1,295.000000,26.481000,321.481000,4.332671,30.813671,1.163614,-1.000000,9-10
15,310.090822,2,66.090000,1,315.000000,6.609000,321.609000,4.909178,11.518178,1.742802,-1.000000,11-12
16,329.359054,2,620.800000,1,336.000000,62.080000,398.080000,6.640947,68.720947,1.106974,-1.000000,9-10
17,349.011204,4,60.000000,1,354.000000,3.993000,357.993000,4.988796,8.981796,2.249385,-1.000000,5-6 11-12
18,368.747638,2,1409.500000,1,373.000000,140.950000,513.950000,4.252362,145.202362,1.030169,-1.000000,2 5
19,387.051040,4,60.000000,1,392.000000,3.993000,395.993000,4.948960,8.941960,2.239409,-1.000000,6 8 11-12
20,406.098005,1,92.570000,1,411.000000,9.257000,420.257000,4.901995,14.158995,1.529545,-1.000000,6
21,426.823503,4,166.840000,1,431.000000,16.684000,447.684000,4.176497,20.860497,1.250329,-1.000000,6 8-10
22,446.790919,8,192.940000,1,451.000000,19.294000,470.294000,4.209081,23.503081,1.218155,-1.000000,11-18
23,467.021321,2,5935.900000,1,472.000000,593.590000,1065.590000,4.978679,598.568679,1.008387,-1.000000,6 8
24,486.793251,2,66.090000,1,491.000000,6.609000,497.609000,4.206749,10.815749,1.636518,-1.000000,9-10
25,508.325842,1,2799.900000,1,513.000000,279.990000,792.990000,4.674158,284.664158,1.016694,-1.000000,9
26,525.729316,2,2658.000000,1,530.000000,265.800000,795.800000,4.270684,270.070684,1.016067,-1.000000,2 5
27,545.666156,2,66.090000,1,550.000000,6.609000,556.609000,4.333844,10.942844,1.655749,-1.000000,10-11
28,562.171835,2,5935.900000,1,567.000000,593.590000,1160.590000,4.828165,598.418165,1.008134,-1.000000,10-11
29,581.241474,4,876.900000,1,590.000000,87.690000,677.690000,8.758526,96.448526,1.099881,-1.000000,1 12-14
30,600.093868,2,1409.500000,1,605.000000,140.950000,745.950000,4.906132,145.856132,1.034808,-1.000000,15-16
31,620.587622,2,5935.900000,1,625.000000,593.590000,1218.590000,4.412378,598.002378,1.007433,-1.000000,17-18
32,640.713238,1,3864.800000,1,645.000000,386.480000,1031.480000,4.286762,390.766762,1.011092,-1.000000,19
33,660.830211,2,66.090000,1,665.000000,6.609000,671.609000,4.169789,10.778789,1.630926,-1.000000,3-4
34,678.493391,1,3864.800000,1,687.000000,386.480000,1073.480000,8.506610,394.986610,1.022010,-1.000000,1
35,697.172273,2,66.090000,1,702.000000,6.609000,708.609000,4.827727,11.436727,1.730478,-1.000000,3-4
36,718.356638,1,11769.300000,1,723.000000,1176.930000,1899.930000,4.643362,1181.573362,1.003945,-1.000000,3
37,737.268205,8,1790.800000,1,742.000000,179.080000,921.080000,4.731795,183.811795,1.026423,-1.000000,4 12-14 20-23
38,757.152381,4,60.000000,1,762.000000,3.993000,765.993000,4.847619,8.840619,2.214029,-1.000000,15-16 24-25
39,776.315189,2,264.810000,1,781.000000,26.481000,807.481000,4.684811,31.165811,1.176912,-1.000000,15-16
40,794.617306,2,264.810000,1,802.000000,26.481000,828.481000,7.382695,33.863695,1.278792,-1.000000,2 5
41,816.139443,1,11769.300000,1,821.000000,1176.930000,1997.930000,4.860557,1181.790557,1.004130,-1.000000,9
42,836.462942,2,5935.900000,1,841.000000,593.590000,1434.590000,4.537058,598.127058,1.007643,-1.000000,2 5
43,857.142998,4,359.320000,1,862.000000,35.932000,897.932000,4.857002,40.789002,1.135172,-1.000000,15-16 24-25
44,878.011185,2,620.800000,1,883.000000,62.080000,945.080000,4.988815,67.068815,1.080361,-1.000000,26-27
45,897.593919,8,192.940000,1,907.000000,19.294000,926.294000,9.406081,28.700081,1.487513,-1.000000,15-16 24-25 28-31
46,916.588682,1,11769.300000,1,921.000000,1176.930000,2097.930000,4.411318,1181.341318,1.003748,-1.000000,32
47,934.581220,2,1409.500000,1,939.000000,140.950000,1079.950000,4.418780,145.368780,1.031350,-1.000000,4 12
48,954.152860,1,11769.300000,1,959.000000,1176.930000,2135.930000,4.847140,1181.777140,1.004118,-1.000000,13
49,974.950438,2,1409.500000,1,979.000000,140.950000,1119.950000,4.049562,144.999562,1.028730,-1.000000,14-15
50,995.405754,1,3864.800000,1,1000.000000,386.480000,1386.480000,4.594246,391.074246,1.011887,-1.000000,16
51,1015.097928,2,1409.500000,1,1020.000000,140.950000,1160.950000,4.902072,145.852072,1.034779,-1.000000,20-21
