batsim_id,oar_id
0,1283
1,1284
2,1285
3,1286
4,1287
5,1288
6,1289
7,1290
8,1291
9,1292
10,1293
11,1294
12,1295
13,1296
14,1297
15,1298
16,1299
17,1300
18,1301
19,1302
20,1303
21,1304
22,1305
23,1306
24,1307
25,1308
26,1309
27,1310
28,1311
29,1312
30,1313
31,1314
32,1315
33,1316
34,1317
35,1318
36,1319
37,1320
38,1321
39,1322
40,1323
41,1324
42,1325
43,1326
44,1327
45,1328
46,1329
47,1330
48,1331
49,1332
50,1333
51,1334
52,1335
53,1336
54,1337
55,1338
56,1339
57,1340
58,1341
59,1342
60,1343
61,1344
62,1345
63,1346
64,1347
65,1348
66,1349
67,1350
68,1351
69,1352
70,1353
71,1354
72,1355
73,1356
74,1357
75,1358
76,1359
77,1360
78,1361
79,1362
80,1363
81,1364
82,1365
83,1366
84,1367
85,1368
86,1369
87,1370
88,1371
89,1372
90,1373
91,1374
92,1375
93,1376
94,1377
95,1378
96,1379
97,1380
98,1381
99,1382
100,1383
101,1384
102,1385
103,1386
104,1387
105,1388
106,1389
107,1390
108,1391
109,1392
110,1393
111,1394
112,1395
113,1396
114,1397
115,1398
116,1399
117,1400
118,1401
119,1402
120,1403
121,1404
122,1405
123,1406
124,1407
125,1408
126,1409
127,1410
128,1411
129,1412
130,1413
131,1414
132,1415
133,1416
134,1417
135,1418
136,1419
137,1420
138,1421
139,1422
140,1423
141,1424
142,1425
143,1426
144,1427
145,1428
146,1429
147,1430
148,1431
149,1432
150,1433
151,1434
152,1435
153,1436
154,1437
155,1438
156,1439
157,1440
158,1441
159,1442
160,1443
161,1444
162,1445
163,1446
164,1447
165,1448
166,1449
167,1450
168,1451
169,1452
170,1453
171,1454
172,1455
173,1456
174,1457
175,1458
176,1459
177,1460
178,1461
179,1462
180,1463
181,1464
182,1465
183,1466
184,1467
185,1468
186,1469
187,1470
188,1471
189,1472
190,1473
191,1474
192,1475
193,1476
194,1477
195,1478
196,1479
197,1480
198,1481
199,1482
200,1483
201,1484
202,1485
203,1486
204,1487
205,1488
206,1489
207,1490
208,1491
209,1492
210,1493
211,1494
212,1495
213,1496
214,1497
215,1498
216,1499
217,1500
218,1501
219,1502
220,1503
221,1504
222,1505
223,1506
224,1507
225,1508
226,1509
227,1510
228,1511
229,1512
230,1513
231,1514
232,1515
233,1516
234,1517
235,1518
236,1519
237,1520
238,1521
239,1522
240,1523
241,1524
242,1525
243,1526
244,1527
245,1528
246,1529
247,1530
248,1531
249,1532
