submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-18.930322844,0.273313664142212,1.243343348,3.67838314303591,-22.985677188,126.356842595104,-21.742333844,126.402304792811,-2.03397124645766,8.47325648540855,485.154799,-2.03397124645766,-22.985677188,-21.742333844,g5k_workload_merged_msg_seed1_size34,6516.845201,7002,4.184666588,2.15069534154234,52.505677188,29.52,285.546333844,263.804
