submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-18.395122276,0.268161128447695,1.109669412,4.00566032582215,50.163122304,219.128155565646,51.272791692,219.483991671001,0.684957386236266,13.5928906021039,39.6718330000003,0.684957386236266,50.163122304,51.272791692,g5k_workload_merged_msg_seed3_size34,5343.328167,5383,2.29153498,2.97649236623627,22.292877696,72.456,242.663208308,293.936
