submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-19.09929828,0.293505514673073,1.245636092,3.26916708873895,-4.04470174,173.544745045632,-2.799065648,172.598766075929,0.361802459116241,11.6213806104249,278.996313,0.361802459116241,-4.04470174000001,-2.79906564800001,g5k_workload_merged_msg_seed0_size34,6518.003687,6797,4.83475014,5.19655259911624,102.82070174,98.776,321.747065648,318.948
-18.930322844,0.273313664142212,1.243343348,3.67838314303591,-22.985677188,126.356842595104,-21.742333844,126.402304792811,-2.03397124645766,8.47325648540855,485.154799,-2.03397124645766,-22.985677188,-21.742333844,g5k_workload_merged_msg_seed1_size34,6516.845201,7002,4.184666588,2.15069534154234,52.505677188,29.52,285.546333844,263.804
-19.08223576,0.3005956110669,1.15983664,4.14211509875369,-3.861764236,7.11799635481681,-2.701927596,8.21304913531799,-0.301554066902068,2.34422395715294,-17.9382619999997,-0.301554066902068,-3.861764236,-2.70192759600002,g5k_workload_merged_msg_seed2_size34,5370.938262,5353,2.13240798,1.83085391309793,10.985764236,7.124,236.681927596,233.98
-18.395122276,0.268161128447695,1.109669412,4.00566032582215,50.163122304,219.128155565646,51.272791692,219.483991671001,0.684957386236266,13.5928906021039,39.6718330000003,0.684957386236266,50.163122304,51.272791692,g5k_workload_merged_msg_seed3_size34,5343.328167,5383,2.29153498,2.97649236623627,22.292877696,72.456,242.663208308,293.936
-20.595476428,0.300081839776694,1.66646898,6.55487725648765,126.255476436,324.427473824892,127.921945436,324.420803084198,5.74411652336321,33.226118616866,-13.2567760000002,5.74411652336322,126.255476436,127.921945436,g5k_workload_merged_msg_seed4_size34,6824.256776,6811,3.836717788,9.58083431136322,61.572523564,187.828,279.042054564,406.964
-19.48729828,0.293147042744111,0.589636091999999,2.07858305947152,-1.504701704,65.864548504864,-0.915065624000001,65.9766756037753,-0.654452532332049,6.21987536704904,128.996313,-0.654452532332049,-1.50470170400001,-0.915065624000022,g5k_workload_merged_msg_seed0_size37,6507.003687,6636,3.439305648,2.78485311566795,56.508701704,55.004,275.435065624,274.52
-18.406322844,0.304261476805555,0.351343348,1.11288661781482,-2.741677164,77.0830923057766,-2.390333832,77.1266206469543,-0.531028630131521,6.15923932758446,37.1547989999999,-0.531028630131521,-2.741677164,-2.39033383200001,g5k_workload_merged_msg_seed1_size37,6387.845201,6425,3.045685408,2.51465677786848,36.685677164,33.944,269.726333832,267.336
-19.30623576,0.301394133522852,0.395836640000001,0.934029384356503,-3.701764232,2.59139458397365,-3.305927576,2.75386724359762,-0.175813095033009,0.399459218700846,-19.9382619999997,-0.175813095033009,-3.701764232,-3.30592757600002,g5k_workload_merged_msg_seed2_size37,5370.938262,5351,1.287810616,1.11199752096699,5.977764232,2.276,231.673927576,228.368
-19.931476428,0.279573532268861,0.474468979999999,0.960482354842878,31.707476452,228.433786989672,32.18194544,228.417566508416,2.80442745732537,36.591088686322,-727.845201,2.80442745732537,31.707476452,32.18194544,g5k_workload_merged_msg_seed4_size37,7282.845201,6555,4.918065496,7.72249295332537,80.996523548,112.704,298.46605456,330.648
