jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
115,2240.0,4,876.0,1,2241.0,88.0,2329.0,1.0,89.0,1.0113636363636365,-1,29 27 30 28
48,936.0,1,11769.0,1,937.0,1175.0,2112.0,1.0,1176.0,1.0008510638297872,-1,12
66,1292.0,2,1409.0,1,1294.0,141.0,1435.0,2.0,143.0,1.0141843971631206,-1,8 17
206,4017.0,2,620.0,1,4019.0,62.0,4081.0,2.0,64.0,1.032258064516129,-1,13 18
210,4091.0,2,66.0,1,4092.0,7.0,4099.0,1.0,8.0,1.1428571428571428,-1,10 13
91,1782.0,4,359.0,1,1783.0,36.0,1819.0,1.0,37.0,1.0277777777777777,-1,22 20 21 23
87,1703.0,8,1790.0,1,1716.0,179.0,1895.0,13.0,192.0,1.0726256983240223,-1,26 27 34 28 5 11 13 15
35,679.0,2,66.0,1,680.0,7.0,687.0,1.0,8.0,1.1428571428571428,-1,4 5
195,3800.0,1,2799.0,1,3801.0,281.0,4082.0,1.0,282.0,1.00355871886121,-1,10
151,2935.0,1,3864.0,1,2937.0,386.0,3323.0,2.0,388.0,1.005181347150259,-1,15
219,4269.0,4,2905.0,1,4270.0,291.0,4561.0,1.0,292.0,1.0034364261168385,-1,16 1 24 23
217,4228.0,2,2658.0,1,4229.0,266.0,4495.0,1.0,267.0,1.0037593984962405,-1,19 27
145,2816.0,2,264.0,1,2818.0,27.0,2845.0,2.0,29.0,1.0740740740740742,-1,26 27
88,1724.0,4,1519.0,1,1729.0,152.0,1881.0,5.0,157.0,1.0328947368421053,-1,1 37 36 35
178,3464.0,2,264.0,1,3466.0,27.0,3493.0,2.0,29.0,1.0740740740740742,-1,1 2
212,4130.0,2,1409.0,1,4133.0,140.0,4273.0,3.0,143.0,1.0214285714285714,-1,10 13
131,2553.0,2,1409.0,1,2556.0,142.0,2698.0,3.0,145.0,1.0211267605633803,-1,17 15
31,602.0,2,5935.0,1,603.0,593.0,1196.0,1.0,594.0,1.0016863406408094,-1,19 18
63,1231.0,1,885.0,1,1233.0,88.0,1321.0,2.0,90.0,1.0227272727272727,-1,13
168,3271.0,2,5935.0,1,3272.0,591.0,3863.0,1.0,592.0,1.0016920473773265,-1,13 14
221,4309.0,1,92.0,1,4310.0,10.0,4320.0,1.0,11.0,1.1,-1,28
10,189.0,2,1409.0,1,190.0,142.0,332.0,1.0,143.0,1.0070422535211268,-1,3 9
138,2686.0,2,620.0,1,2687.0,63.0,2750.0,1.0,64.0,1.0158730158730158,-1,20 24
189,3678.0,2,1409.0,1,3680.0,142.0,3822.0,2.0,144.0,1.0140845070422535,-1,23 12
132,2573.0,2,264.0,1,2574.0,27.0,2601.0,1.0,28.0,1.037037037037037,-1,19 18
179,3485.0,1,2799.0,1,3486.0,280.0,3766.0,1.0,281.0,1.0035714285714286,-1,16
64,1252.0,2,620.0,1,1253.0,63.0,1316.0,1.0,64.0,1.0158730158730158,-1,14 16
107,2081.0,2,264.0,1,2082.0,27.0,2109.0,1.0,28.0,1.037037037037037,-1,16 15
96,1876.0,2,66.0,1,1877.0,8.0,1885.0,1.0,9.0,1.125,-1,16 9
0,0.0,1,11769.0,1,1.0,1726.0,1727.0,1.0,1727.0,1.0005793742757823,-1,1
164,3192.0,2,620.0,1,3193.0,62.0,3255.0,1.0,63.0,1.0161290322580645,-1,23 20
38,739.0,4,60.0,1,740.0,4.0,744.0,1.0,5.0,1.25,-1,25 26 15 14
75,1466.0,2,66.0,1,1467.0,7.0,1474.0,1.0,8.0,1.1428571428571428,-1,9 2
245,4782.0,2,264.0,1,4783.0,27.0,4810.0,1.0,28.0,1.037037037037037,-1,20 19
198,3859.0,8,192.0,1,3860.0,20.0,3880.0,1.0,21.0,1.05,-1,35 34 23 30 31 32 33 36
135,2630.0,2,620.0,1,2631.0,63.0,2694.0,1.0,64.0,1.0158730158730158,-1,22 21
157,3055.0,4,876.0,1,3056.0,88.0,3144.0,1.0,89.0,1.0113636363636365,-1,13 23 20 14
7,133.0,2,264.0,1,134.0,27.0,161.0,1.0,28.0,1.037037037037037,-1,15 14
244,4762.0,2,264.0,1,4763.0,27.0,4790.0,1.0,28.0,1.037037037037037,-1,4 18
98,1913.0,8,21908.0,1,2240.0,2196.0,4436.0,327.0,2523.0,1.1489071038251366,-1,11 3 4 5 6 7 8 9
242,4722.0,4,1519.0,1,4723.0,152.0,4875.0,1.0,153.0,1.006578947368421,-1,15 13 12 14
155,3015.0,1,92.0,1,3016.0,10.0,3026.0,1.0,11.0,1.1,-1,19
238,4642.0,2,5935.0,1,4643.0,596.0,5239.0,1.0,597.0,1.0016778523489933,-1,9 8
143,2778.0,2,1409.0,1,2780.0,141.0,2921.0,2.0,143.0,1.0141843971631206,-1,15 17
163,3172.0,4,60.0,1,3173.0,4.0,3177.0,1.0,5.0,1.25,-1,31 20 23 26
82,1604.0,2,2658.0,1,1605.0,266.0,1871.0,1.0,267.0,1.0037593984962405,-1,24 25
108,2101.0,1,2799.0,1,2240.0,281.0,2521.0,139.0,420.0,1.4946619217081851,-1,15
134,2610.0,2,264.0,1,2611.0,27.0,2638.0,1.0,28.0,1.037037037037037,-1,18 19
102,1988.0,2,1409.0,1,2076.0,142.0,2218.0,88.0,230.0,1.619718309859155,-1,4 1
50,977.0,1,3864.0,1,978.0,388.0,1366.0,1.0,389.0,1.0025773195876289,-1,15
227,4428.0,2,620.0,1,4429.0,63.0,4492.0,1.0,64.0,1.0158730158730158,-1,20 33
44,859.0,2,620.0,1,861.0,62.0,923.0,2.0,64.0,1.032258064516129,-1,28 27
56,1091.0,2,66.0,1,1092.0,7.0,1099.0,1.0,8.0,1.1428571428571428,-1,11 5
101,1970.0,4,1519.0,1,1971.0,152.0,2123.0,1.0,153.0,1.006578947368421,-1,9 5 13 11
33,642.0,2,66.0,1,644.0,7.0,651.0,2.0,9.0,1.2857142857142858,-1,4 5
173,3366.0,1,92.0,1,3367.0,10.0,3377.0,1.0,11.0,1.1,-1,15
78,1525.0,2,2658.0,1,1526.0,266.0,1792.0,1.0,267.0,1.0037593984962405,-1,9 2
169,3291.0,2,2658.0,1,3293.0,266.0,3559.0,2.0,268.0,1.0075187969924813,-1,20 23
65,1272.0,4,166.0,1,1273.0,18.0,1291.0,1.0,19.0,1.0555555555555556,-1,17 19 18 8
160,3114.0,4,2905.0,1,3116.0,290.0,3406.0,2.0,292.0,1.006896551724138,-1,36 34 33 37
116,2259.0,2,5935.0,1,2260.0,593.0,2853.0,1.0,594.0,1.0016863406408094,-1,31 32
142,2757.0,1,885.0,1,2759.0,89.0,2848.0,2.0,91.0,1.0224719101123596,-1,20
14,272.0,2,264.0,1,273.0,27.0,300.0,1.0,28.0,1.037037037037037,-1,10 11
236,4602.0,1,885.0,1,4603.0,89.0,4692.0,1.0,90.0,1.0112359550561798,-1,5
