submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-19.30623576,0.301394133522852,0.395836640000001,0.934029384356503,-3.701764232,2.59139458397365,-3.305927576,2.75386724359762,-0.175813095033009,0.399459218700846,-19.9382619999997,-0.175813095033009,-3.701764232,-3.30592757600002,g5k_workload_merged_msg_seed2_size37,5370.938262,5351,1.287810616,1.11199752096699,5.977764232,2.276,231.673927576,228.368
