jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
0,18.814019,1,885.100000,1,23.000000,88.510000,111.510000,4.185981,92.695981,1.047294,-1.000000,0
1,36.626124,2,2658.000000,1,41.000000,265.800000,306.800000,4.373875,270.173875,1.016456,-1.000000,1-2
2,56.066676,1,2799.900000,1,61.000000,279.990000,340.990000,4.933324,284.923324,1.017620,-1.000000,3
3,76.924834,4,359.320000,1,81.000000,35.932000,116.932000,4.075166,40.007166,1.113413,-1.000000,4-7
4,96.972276,1,885.100000,1,101.000000,88.510000,189.510000,4.027724,92.537724,1.045506,-1.000000,8
5,117.121165,1,2799.900000,1,126.000000,279.990000,405.990000,8.878835,288.868835,1.031711,-1.000000,0
6,138.177606,4,166.840000,1,143.000000,16.684000,159.684000,4.822394,21.506394,1.289043,-1.000000,4-7
7,159.321527,2,264.810000,1,164.000000,26.481000,190.481000,4.678473,31.159473,1.176673,-1.000000,9-10
8,177.193148,2,5935.900000,1,182.000000,593.590000,775.590000,4.806852,598.396852,1.008098,-1.000000,4-5
9,196.308239,4,2905.300000,1,204.000000,290.530000,494.530000,7.691760,298.221760,1.026475,-1.000000,6-9
10,214.809285,2,5935.900000,1,219.000000,593.590000,812.590000,4.190715,597.780715,1.007060,-1.000000,10-11
11,234.127643,8,95.670000,1,239.000000,9.567000,248.567000,4.872357,14.439357,1.509288,-1.000000,12-19
12,253.511782,2,264.810000,1,258.000000,26.481000,284.481000,4.488218,30.969218,1.169488,-1.000000,12-13
13,274.288841,1,11769.300000,1,279.000000,1176.930000,1455.930000,4.711159,1181.641159,1.004003,-1.000000,14
14,293.949466,4,2905.300000,1,298.000000,290.530000,588.530000,4.050534,294.580534,1.013942,-1.000000,12-13 15-16
15,314.228749,2,264.810000,1,319.000000,26.481000,345.481000,4.771251,31.252251,1.180176,-1.000000,1-2
16,332.619229,4,2905.300000,1,337.000000,290.530000,627.530000,4.380771,294.910771,1.015079,-1.000000,17-20
17,351.972668,4,1519.400000,1,356.000000,151.940000,507.940000,4.027332,155.967332,1.026506,-1.000000,1-3 21
18,372.046522,4,60.000000,1,377.000000,3.993000,380.993000,4.953478,8.946478,2.240540,-1.000000,22-25
19,391.718601,4,2905.300000,1,396.000000,290.530000,686.530000,4.281399,294.811399,1.014737,-1.000000,22-25
20,410.301721,1,11769.300000,1,415.000000,1176.930000,1591.930000,4.698279,1181.628279,1.003992,-1.000000,0
21,428.855812,2,1409.500000,1,433.000000,140.950000,573.950000,4.144188,145.094188,1.029402,-1.000000,26-27
22,443.345040,2,66.090000,1,448.000000,6.609000,454.609000,4.654960,11.263960,1.704337,-1.000000,28-29
23,460.081971,4,876.900000,1,465.000000,87.690000,552.690000,4.918029,92.608029,1.056084,-1.000000,28-31
24,479.860302,1,3864.800000,1,484.000000,386.480000,870.480000,4.139698,390.619698,1.010711,-1.000000,32
25,500.336935,1,885.100000,1,505.000000,88.510000,593.510000,4.663065,93.173065,1.052684,-1.000000,6
26,517.884365,4,2905.300000,1,522.000000,290.530000,812.530000,4.115635,294.645635,1.014166,-1.000000,1-3 7
27,536.674558,2,66.090000,1,541.000000,6.609000,547.609000,4.325442,10.934442,1.654478,-1.000000,8-9
28,555.146858,1,11769.300000,1,562.000000,1176.930000,1738.930000,6.853142,1183.783142,1.005823,-1.000000,8
29,575.213715,2,2658.000000,1,583.000000,265.800000,848.800000,7.786284,273.586284,1.029294,-1.000000,9 21
30,594.775451,2,264.810000,1,603.000000,26.481000,629.481000,8.224549,34.705549,1.310583,-1.000000,6 12
31,613.927846,1,2799.900000,1,618.000000,279.990000,897.990000,4.072154,284.062154,1.014544,-1.000000,13
32,633.593225,2,5935.900000,1,642.000000,593.590000,1235.590000,8.406775,601.996775,1.014163,-1.000000,6 12
33,653.030415,1,11769.300000,1,658.000000,1176.930000,1834.930000,4.969585,1181.899585,1.004222,-1.000000,15
34,673.269921,2,620.800000,1,678.000000,62.080000,740.080000,4.730079,66.810079,1.076193,-1.000000,16-17
35,693.395847,1,11769.300000,1,698.000000,1176.930000,1874.930000,4.604153,1181.534153,1.003912,-1.000000,18
36,713.099812,4,1519.400000,1,718.000000,151.940000,869.940000,4.900188,156.840188,1.032251,-1.000000,19-20 22-23
37,733.592213,1,11769.300000,1,738.000000,1176.930000,1914.930000,4.407787,1181.337787,1.003745,-1.000000,24
38,754.866334,2,2658.000000,1,759.000000,265.800000,1024.800000,4.133666,269.933666,1.015552,-1.000000,16-17
39,772.991902,4,60.000000,1,777.000000,3.993000,780.993000,4.008098,8.001098,2.003781,-1.000000,25-28
40,794.214264,8,807.100000,1,799.000000,80.710000,879.710000,4.785736,85.495736,1.059295,-1.000000,4-5 25-30
41,812.076658,2,66.090000,1,817.000000,6.609000,823.609000,4.923342,11.532342,1.744945,-1.000000,31 33
42,829.989170,8,60.000000,1,834.000000,2.330000,836.330000,4.010830,6.340830,2.721386,-1.000000,1-3 7 10-11 31 33
43,849.934873,2,66.090000,1,858.000000,6.609000,864.609000,8.065127,14.674127,2.220325,-1.000000,1-2
44,870.452326,2,66.090000,1,879.000000,6.609000,885.609000,8.547674,15.156674,2.293338,-1.000000,1-2
45,890.567999,2,66.090000,1,895.000000,6.609000,901.609000,4.432001,11.041001,1.670601,-1.000000,1-2
46,910.300974,4,2905.300000,1,915.000000,290.530000,1205.530000,4.699026,295.229026,1.016174,-1.000000,1-4
47,928.017261,2,620.800000,1,933.000000,62.080000,995.080000,4.982739,67.062739,1.080263,-1.000000,5 7
48,946.637877,1,11769.300000,1,951.000000,1176.930000,2127.930000,4.362123,1181.292123,1.003706,-1.000000,9
49,965.774633,4,60.000000,1,970.000000,3.993000,973.993000,4.225367,8.218367,2.058194,-1.000000,10-11 13 19
50,986.490526,1,3864.800000,1,991.000000,386.480000,1377.480000,4.509474,390.989474,1.011668,-1.000000,10
51,1005.562710,2,620.800000,1,1010.000000,62.080000,1072.080000,4.437290,66.517290,1.071477,-1.000000,5 7
52,1025.516714,2,620.800000,1,1034.000000,62.080000,1096.080000,8.483285,70.563285,1.136651,-1.000000,11 13
53,1045.336766,2,2658.000000,1,1050.000000,265.800000,1315.800000,4.663234,270.463234,1.017544,-1.000000,16-17
54,1066.311900,2,1409.500000,1,1071.000000,140.950000,1211.950000,4.688100,145.638100,1.033261,-1.000000,19-20
55,1082.374070,2,66.090000,1,1087.000000,6.609000,1093.609000,4.625930,11.234930,1.699944,-1.000000,5 7
56,1102.507486,2,2658.000000,1,1108.000000,265.800000,1373.800000,5.492514,271.292514,1.020664,-1.000000,5 7
57,1121.955087,1,885.100000,1,1126.000000,88.510000,1214.510000,4.044912,92.554912,1.045700,-1.000000,11
58,1141.731913,4,60.000000,1,1146.000000,3.993000,1149.993000,4.268087,8.261087,2.068892,-1.000000,13 21-23
59,1158.767743,2,66.090000,1,1163.000000,6.609000,1169.609000,4.232257,10.841257,1.640378,-1.000000,13 21
60,1179.029021,1,92.570000,1,1184.000000,9.257000,1193.257000,4.970979,14.227979,1.536997,-1.000000,13
61,1199.943933,2,620.800000,1,1204.000000,62.080000,1266.080000,4.056067,66.136067,1.065336,-1.000000,13 21
62,1220.660577,2,1409.500000,1,1226.000000,140.950000,1366.950000,5.339423,146.289423,1.037882,-1.000000,1-2
63,1239.683378,2,2658.000000,1,1245.000000,265.800000,1510.800000,5.316622,271.116622,1.020002,-1.000000,3-4
64,1260.229934,1,885.100000,1,1265.000000,88.510000,1353.510000,4.770066,93.280066,1.053893,-1.000000,6
65,1278.007869,1,2799.900000,1,1283.000000,279.990000,1562.990000,4.992131,284.982131,1.017830,-1.000000,11
66,1295.074601,2,66.090000,1,1300.000000,6.609000,1306.609000,4.925399,11.534399,1.745256,-1.000000,12-13
67,1315.897378,1,11769.300000,1,1325.000000,1176.930000,2501.930000,9.102622,1186.032622,1.007734,-1.000000,12
68,1336.403238,2,1409.500000,1,1341.000000,140.950000,1481.950000,4.596762,145.546762,1.032613,-1.000000,13 16
69,1352.873745,1,3864.800000,1,1357.000000,386.480000,1743.480000,4.126255,390.606255,1.010677,-1.000000,17
70,1371.742447,1,885.100000,1,1376.000000,88.510000,1464.510000,4.257553,92.767553,1.048103,-1.000000,1
