jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
134,2612.0,1,3864.0,1,2614.0,387.0,3001.0,2.0,389.0,1.0051679586563307,-1,13
26,499.0,4,2905.0,1,500.0,292.0,792.0,1.0,293.0,1.0034246575342465,-1,3 4 6 2
1,18.0,2,2658.0,1,19.0,266.0,285.0,1.0,267.0,1.0037593984962405,-1,2 3
167,3252.0,2,1409.0,1,3253.0,142.0,3395.0,1.0,143.0,1.0070422535211268,-1,5 3
221,4308.0,4,359.0,1,4355.0,36.0,4391.0,47.0,83.0,2.3055555555555554,-1,23 29 12 9
52,1007.0,2,620.0,1,1008.0,62.0,1070.0,1.0,63.0,1.0161290322580645,-1,15 13
163,3172.0,2,5935.0,1,3173.0,593.0,3766.0,1.0,594.0,1.0016863406408094,-1,20 11
83,1605.0,2,1409.0,1,1606.0,142.0,1748.0,1.0,143.0,1.0070422535211268,-1,23 24
113,2200.0,4,166.0,1,2201.0,18.0,2219.0,1.0,19.0,1.0555555555555556,-1,13 19 5 4
121,2353.0,2,2658.0,1,2354.0,267.0,2621.0,1.0,268.0,1.00374531835206,-1,9 8
160,3114.0,8,95.0,1,3115.0,10.0,3125.0,1.0,11.0,1.1,-1,21 29 30 31 11 12 14 20
146,2844.0,2,2658.0,1,2845.0,266.0,3111.0,1.0,267.0,1.0037593984962405,-1,12 14
190,3711.0,1,3864.0,1,3759.0,387.0,4146.0,48.0,435.0,1.124031007751938,-1,33
3,58.0,4,359.0,1,59.0,37.0,96.0,1.0,38.0,1.027027027027027,-1,6 5 7 8
180,3513.0,2,1409.0,1,3514.0,142.0,3656.0,1.0,143.0,1.0070422535211268,-1,4 6
158,3077.0,1,92.0,1,3078.0,10.0,3088.0,1.0,11.0,1.1,-1,5
60,1160.0,1,92.0,1,1161.0,10.0,1171.0,1.0,11.0,1.1,-1,15
2,37.0,1,2799.0,1,38.0,280.0,318.0,1.0,281.0,1.0035714285714286,-1,4
247,4825.0,4,2905.0,1,4827.0,303.0,5130.0,2.0,305.0,1.0066006600660067,-1,24 17 16 19
66,1276.0,2,66.0,1,1277.0,7.0,1284.0,1.0,8.0,1.1428571428571428,-1,14 15
8,158.0,2,5935.0,1,160.0,592.0,752.0,2.0,594.0,1.0033783783783783,-1,8 7
51,987.0,2,620.0,1,988.0,62.0,1050.0,1.0,63.0,1.0161290322580645,-1,8 7
207,4039.0,2,66.0,1,4041.0,7.0,4048.0,2.0,9.0,1.2857142857142858,-1,21 20
172,3351.0,4,1519.0,1,3353.0,152.0,3505.0,2.0,154.0,1.013157894736842,-1,10 13 15 4
240,4686.0,2,620.0,1,4687.0,63.0,4750.0,1.0,64.0,1.0158730158730158,-1,11 18
21,410.0,2,1409.0,1,411.0,142.0,553.0,1.0,143.0,1.0070422535211268,-1,28 27
109,2120.0,2,264.0,1,2121.0,27.0,2148.0,1.0,28.0,1.037037037037037,-1,10 30
49,947.0,4,60.0,1,948.0,5.0,953.0,1.0,6.0,1.2,-1,12 13 15 20
101,1962.0,2,264.0,1,1963.0,27.0,1990.0,1.0,28.0,1.037037037037037,-1,6 7
37,715.0,1,11769.0,1,716.0,1178.0,1894.0,1.0,1179.0,1.000848896434635,-1,25
209,4078.0,2,66.0,1,4080.0,7.0,4087.0,2.0,9.0,1.2857142857142858,-1,18 11
214,4174.0,4,359.0,1,4176.0,36.0,4212.0,2.0,38.0,1.0555555555555556,-1,12 1 7 9
102,1982.0,2,66.0,1,1984.0,7.0,1991.0,2.0,9.0,1.2857142857142858,-1,9 15
138,2689.0,4,166.0,1,2690.0,18.0,2708.0,1.0,19.0,1.0555555555555556,-1,17 16 24 25
200,3903.0,4,166.0,1,3944.0,17.0,3961.0,41.0,58.0,3.411764705882353,-1,8 9 18 11
115,2235.0,4,2905.0,1,2239.0,301.0,2540.0,4.0,305.0,1.0132890365448506,-1,19 13 5 4
28,536.0,1,11769.0,1,538.0,1182.0,1720.0,2.0,1184.0,1.0016920473773265,-1,9
179,3492.0,1,11769.0,1,3494.0,1185.0,4679.0,2.0,1187.0,1.00168776371308,-1,31
42,811.0,8,60.0,1,812.0,3.0,815.0,1.0,4.0,1.3333333333333333,-1,12 13 2 34 6 32 3 4
16,314.0,4,2905.0,1,315.0,304.0,619.0,1.0,305.0,1.0032894736842106,-1,21 11 19 20
44,851.0,2,66.0,1,853.0,7.0,860.0,2.0,9.0,1.2857142857142858,-1,2 3
34,654.0,2,620.0,1,656.0,64.0,720.0,2.0,66.0,1.03125,-1,19 18
100,1941.0,2,66.0,1,1943.0,7.0,1950.0,2.0,9.0,1.2857142857142858,-1,7 6
9,177.0,4,2905.0,1,179.0,291.0,470.0,2.0,293.0,1.006872852233677,-1,5 6 10 9
57,1103.0,1,885.0,1,1104.0,89.0,1193.0,1.0,90.0,1.0112359550561798,-1,13
15,295.0,2,264.0,1,297.0,27.0,324.0,2.0,29.0,1.0740740740740742,-1,2 3
111,2159.0,1,2799.0,1,2160.0,280.0,2440.0,1.0,281.0,1.0035714285714286,-1,10
87,1684.0,4,60.0,1,1685.0,5.0,1690.0,1.0,6.0,1.2,-1,29 28 30 31
177,3453.0,1,2799.0,1,3454.0,279.0,3733.0,1.0,280.0,1.003584229390681,-1,18
220,4290.0,2,620.0,1,4291.0,62.0,4353.0,1.0,63.0,1.0161290322580645,-1,12 9
35,674.0,1,11769.0,1,676.0,1180.0,1856.0,2.0,1182.0,1.0016949152542374,-1,11
68,1317.0,2,1409.0,1,1319.0,141.0,1460.0,2.0,143.0,1.0141843971631206,-1,15 18
245,4785.0,2,66.0,1,4786.0,7.0,4793.0,1.0,8.0,1.1428571428571428,-1,1 4
132,2573.0,8,60.0,1,2574.0,3.0,2577.0,1.0,4.0,1.3333333333333333,-1,27 26 28 13 19 23 24 25
166,3232.0,4,876.0,1,3233.0,91.0,3324.0,1.0,92.0,1.010989010989011,-1,23 24 18 19
212,4138.0,1,11769.0,1,4140.0,1178.0,5318.0,2.0,1180.0,1.0016977928692699,-1,34
