jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
3,56.0,2,2658.0,1,58.0,265.0,323.0,2.0,267.0,1.0075471698113208,-1,6 7
210,4085.0,8,21908.0,1,4552.0,2259.0,6811.0,467.0,2726.0,1.2067286409915892,-1,33 34 16 17 18 19 21 22
39,750.0,1,92.0,1,751.0,10.0,761.0,1.0,11.0,1.1,-1,12
234,4547.0,1,2799.0,1,5000.0,282.0,5282.0,453.0,735.0,2.606382978723404,-1,15
80,1550.0,1,11769.0,1,1551.0,1176.0,2727.0,1.0,1177.0,1.0008503401360545,-1,13
22,420.0,2,264.0,1,421.0,27.0,448.0,1.0,28.0,1.037037037037037,-1,13 12
51,986.0,4,60.0,1,988.0,4.0,992.0,2.0,6.0,1.5,-1,18 17 3 2
126,2449.0,4,166.0,1,2470.0,17.0,2487.0,21.0,38.0,2.235294117647059,-1,25 23 22 24
90,1744.0,2,620.0,1,1745.0,63.0,1808.0,1.0,64.0,1.0158730158730158,-1,2 9
238,4624.0,8,95.0,1,5165.0,10.0,5175.0,541.0,551.0,55.1,-1,23 20 24 11 27 25 28 26
206,4005.0,1,92.0,1,4267.0,10.0,4277.0,262.0,272.0,27.2,-1,8
176,3421.0,4,166.0,1,4074.0,18.0,4092.0,653.0,671.0,37.27777777777778,-1,16 15 18 14
220,4277.0,4,60.0,1,4392.0,5.0,4397.0,115.0,120.0,24.0,-1,13 10 9 12
202,3925.0,2,66.0,1,4292.0,7.0,4299.0,367.0,374.0,53.42857142857143,-1,1 2
104,2019.0,4,2905.0,1,2193.0,292.0,2485.0,174.0,466.0,1.595890410958904,-1,2 6 4 1
244,4744.0,2,66.0,1,4813.0,7.0,4820.0,69.0,76.0,10.857142857142858,-1,2 1
160,3105.0,4,60.0,1,3809.0,5.0,3814.0,704.0,709.0,141.8,-1,19 17 20 11
200,3885.0,2,66.0,1,4284.0,7.0,4291.0,399.0,406.0,58.0,-1,2 1
107,2079.0,2,2658.0,1,2080.0,266.0,2346.0,1.0,267.0,1.0037593984962405,-1,30 31
33,638.0,2,2658.0,1,640.0,266.0,906.0,2.0,268.0,1.0075187969924813,-1,2 3
75,1453.0,2,620.0,1,1454.0,63.0,1517.0,1.0,64.0,1.0158730158730158,-1,3 10
110,2139.0,2,66.0,1,2141.0,7.0,2148.0,2.0,9.0,1.2857142857142858,-1,7 8
179,3480.0,4,1519.0,1,4113.0,153.0,4266.0,633.0,786.0,5.137254901960785,-1,7 8 6 5
105,2039.0,2,264.0,1,2040.0,27.0,2067.0,1.0,28.0,1.037037037037037,-1,1 6
45,867.0,2,2658.0,1,869.0,265.0,1134.0,2.0,267.0,1.0075471698113208,-1,4 6
32,618.0,1,92.0,1,620.0,9.0,629.0,2.0,11.0,1.2222222222222223,-1,2
241,4685.0,1,92.0,1,4686.0,10.0,4696.0,1.0,11.0,1.1,-1,7
219,4259.0,2,1409.0,1,4670.0,141.0,4811.0,411.0,552.0,3.9148936170212765,-1,2 1
232,4508.0,2,66.0,1,4536.0,8.0,4544.0,28.0,36.0,4.5,-1,19 17
37,712.0,4,166.0,1,714.0,17.0,731.0,2.0,19.0,1.1176470588235294,-1,18 19 20 11
10,189.0,1,2799.0,1,190.0,278.0,468.0,1.0,279.0,1.0035971223021583,-1,18
2,37.0,2,620.0,1,39.0,62.0,101.0,2.0,64.0,1.032258064516129,-1,4 5
114,2219.0,1,92.0,1,2220.0,10.0,2230.0,1.0,11.0,1.1,-1,12
240,4666.0,4,60.0,1,5146.0,4.0,5150.0,480.0,484.0,121.0,-1,6 11 20 5
36,691.0,4,1519.0,1,693.0,152.0,845.0,2.0,154.0,1.013157894736842,-1,6 17 14 7
164,3188.0,2,2658.0,1,3873.0,266.0,4139.0,685.0,951.0,3.575187969924812,-1,33 21
13,246.0,2,2658.0,1,248.0,266.0,514.0,2.0,268.0,1.0075187969924813,-1,5 8
148,2870.0,1,3864.0,1,2922.0,387.0,3309.0,52.0,439.0,1.1343669250645996,-1,32
117,2276.0,2,1409.0,1,2277.0,147.0,2424.0,1.0,148.0,1.0068027210884354,-1,19 18
130,2523.0,2,2658.0,1,2524.0,266.0,2790.0,1.0,267.0,1.0037593984962405,-1,23 22
167,3247.0,2,620.0,1,3918.0,62.0,3980.0,671.0,733.0,11.82258064516129,-1,31 32
166,3230.0,4,60.0,1,4043.0,5.0,4048.0,813.0,818.0,163.6,-1,16 14 18 15
121,2354.0,2,1409.0,1,2437.0,147.0,2584.0,83.0,230.0,1.564625850340136,-1,19 18
204,3964.0,2,5935.0,1,4405.0,594.0,4999.0,441.0,1035.0,1.7424242424242424,-1,14 15
72,1395.0,1,2799.0,1,1396.0,280.0,1676.0,1.0,281.0,1.0035714285714286,-1,20
132,2563.0,8,95.0,1,2564.0,10.0,2574.0,1.0,11.0,1.1,-1,4 14 12 6 5 3 2 1
24,458.0,2,2658.0,1,460.0,266.0,726.0,2.0,268.0,1.0075187969924813,-1,13 12
173,3363.0,8,192.0,1,4049.0,20.0,4069.0,686.0,706.0,35.3,-1,6 5 7 8 14 15 16 18
35,673.0,1,3864.0,1,674.0,388.0,1062.0,1.0,389.0,1.0025773195876289,-1,9
108,2100.0,2,620.0,1,2101.0,62.0,2163.0,1.0,63.0,1.0161290322580645,-1,6 1
134,2603.0,2,66.0,1,2604.0,7.0,2611.0,1.0,8.0,1.1428571428571428,-1,1 2
222,4316.0,4,166.0,1,4518.0,17.0,4535.0,202.0,219.0,12.882352941176471,-1,17 21 22 19
60,1164.0,2,5935.0,1,1166.0,591.0,1757.0,2.0,593.0,1.003384094754653,-1,8 6
16,305.0,1,11769.0,1,307.0,1180.0,1487.0,2.0,1182.0,1.0016949152542374,-1,1
129,2503.0,2,264.0,1,2504.0,27.0,2531.0,1.0,28.0,1.037037037037037,-1,4 6
213,4143.0,2,1409.0,1,4408.0,142.0,4550.0,265.0,407.0,2.8661971830985915,-1,33 34
25,477.0,2,620.0,1,479.0,62.0,541.0,2.0,64.0,1.032258064516129,-1,9 17
224,4355.0,4,1519.0,1,4937.0,151.0,5088.0,582.0,733.0,4.854304635761589,-1,10 7 9 12
151,2927.0,2,264.0,1,3545.0,30.0,3575.0,618.0,648.0,21.6,-1,19 11
131,2544.0,4,166.0,1,2545.0,17.0,2562.0,1.0,18.0,1.0588235294117647,-1,14 4 6 12
12,227.0,8,21908.0,1,229.0,2239.0,2468.0,2.0,2241.0,1.0008932559178205,-1,29 28 22 26 25 24 27 23
141,2740.0,2,66.0,1,2741.0,7.0,2748.0,1.0,8.0,1.1428571428571428,-1,1 2
245,4765.0,1,11769.0,1,5278.0,1178.0,6456.0,513.0,1691.0,1.435483870967742,-1,5
49,945.0,4,359.0,1,947.0,36.0,983.0,2.0,38.0,1.0555555555555556,-1,18 3 2 17
27,517.0,2,66.0,1,519.0,7.0,526.0,2.0,9.0,1.2857142857142858,-1,8 5
154,2985.0,4,166.0,1,3665.0,17.0,3682.0,680.0,697.0,41.0,-1,19 33 11 21
43,827.0,4,359.0,1,829.0,37.0,866.0,2.0,39.0,1.054054054054054,-1,4 18 13 19
17,324.0,2,2658.0,1,327.0,264.0,591.0,3.0,267.0,1.0113636363636365,-1,2 3
183,3558.0,1,11769.0,1,4126.0,1180.0,5306.0,568.0,1748.0,1.4813559322033898,-1,31
70,1356.0,4,2905.0,1,1358.0,291.0,1649.0,2.0,293.0,1.006872852233677,-1,16 17 2 4
247,4803.0,4,166.0,1,5152.0,17.0,5169.0,349.0,366.0,21.529411764705884,-1,6 1 2 5
106,2058.0,32,63.0,1,2913.0,7.0,2920.0,855.0,862.0,123.14285714285714,-1,25 26 27 28 29 30 31 32 33 22 21 20 19 18 16 15 14 13 12 11 10 9 8 7 6 5 4 3 2 23 1 24
203,3943.0,1,3864.0,1,4405.0,388.0,4793.0,462.0,850.0,2.1907216494845363,-1,8
119,2315.0,1,92.0,1,2317.0,9.0,2326.0,2.0,11.0,1.2222222222222223,-1,20
239,4645.0,4,1519.0,1,5278.0,154.0,5432.0,633.0,787.0,5.1103896103896105,-1,1 4 2 3
7,130.0,2,2658.0,1,151.0,266.0,417.0,21.0,287.0,1.0789473684210527,-1,13 12
84,1626.0,2,5935.0,1,1627.0,593.0,2220.0,1.0,594.0,1.0016863406408094,-1,34 33
246,4784.0,2,264.0,1,4821.0,27.0,4848.0,37.0,64.0,2.3703703703703702,-1,1 2
223,4336.0,2,66.0,1,4490.0,7.0,4497.0,154.0,161.0,23.0,-1,22 21
83,1607.0,4,876.0,1,1609.0,88.0,1697.0,2.0,90.0,1.0227272727272727,-1,1 31 30 21
185,3593.0,2,264.0,1,3712.0,27.0,3739.0,119.0,146.0,5.407407407407407,-1,33 21
201,3906.0,2,5935.0,1,4405.0,593.0,4998.0,499.0,1092.0,1.8414839797639122,-1,3 4
4,74.0,32,460.0,1,102.0,48.0,150.0,28.0,76.0,1.5833333333333333,-1,10 11 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 1 12 2 3 4 5 8 9
243,4724.0,2,620.0,1,4770.0,62.0,4832.0,46.0,108.0,1.7419354838709677,-1,5 6
97,1883.0,2,2658.0,1,1884.0,272.0,2156.0,1.0,273.0,1.0036764705882353,-1,2 4
192,3728.0,2,66.0,1,3750.0,7.0,3757.0,22.0,29.0,4.142857142857143,-1,11 19
21,400.0,4,876.0,1,401.0,88.0,489.0,1.0,89.0,1.0113636363636365,-1,16 10 14 15
205,3985.0,2,620.0,1,4331.0,63.0,4394.0,346.0,409.0,6.492063492063492,-1,1 2
180,3498.0,4,876.0,1,4120.0,91.0,4211.0,622.0,713.0,7.835164835164835,-1,19 20 17 11
138,2681.0,1,11769.0,1,2922.0,1177.0,4099.0,241.0,1418.0,1.2047578589634664,-1,22
229,4449.0,1,11769.0,1,5000.0,1178.0,6178.0,551.0,1729.0,1.467741935483871,-1,14
171,3325.0,2,620.0,1,4048.0,62.0,4110.0,723.0,785.0,12.661290322580646,-1,1 2
161,3126.0,4,2905.0,1,3815.0,304.0,4119.0,689.0,993.0,3.2664473684210527,-1,11 17 19 20
122,2372.0,4,359.0,1,2373.0,37.0,2410.0,1.0,38.0,1.027027027027027,-1,30 31 20 21
111,2160.0,2,5935.0,1,2193.0,593.0,2786.0,33.0,626.0,1.0556492411467115,-1,8 7
42,809.0,1,92.0,1,811.0,9.0,820.0,2.0,11.0,1.2222222222222223,-1,13
248,4823.0,1,3864.0,1,5067.0,387.0,5454.0,244.0,631.0,1.6304909560723515,-1,13
177,3440.0,2,66.0,1,3642.0,8.0,3650.0,202.0,210.0,26.25,-1,19 11
168,3265.0,1,3864.0,1,3915.0,387.0,4302.0,650.0,1037.0,2.6795865633074936,-1,34
221,4297.0,1,92.0,1,4298.0,10.0,4308.0,1.0,11.0,1.1,-1,8
67,1298.0,1,885.0,1,1299.0,89.0,1388.0,1.0,90.0,1.0112359550561798,-1,20
123,2392.0,2,1409.0,1,2437.0,141.0,2578.0,45.0,186.0,1.3191489361702127,-1,21 20
162,3147.0,2,264.0,1,3684.0,27.0,3711.0,537.0,564.0,20.88888888888889,-1,21 33
15,287.0,4,876.0,1,288.0,88.0,376.0,1.0,89.0,1.0113636363636365,-1,16 17 10 9
155,3007.0,8,60.0,1,4043.0,3.0,4046.0,1036.0,1039.0,346.3333333333333,-1,1 8 7 6 5 4 3 2
236,4589.0,2,2658.0,1,5090.0,266.0,5356.0,501.0,767.0,2.8834586466165413,-1,7 9
65,1262.0,4,876.0,1,1263.0,92.0,1355.0,1.0,93.0,1.0108695652173914,-1,16 19 18 17
31,597.0,4,166.0,1,598.0,17.0,615.0,1.0,18.0,1.0588235294117647,-1,2 14 9 3
88,1705.0,2,2658.0,1,1706.0,266.0,1972.0,1.0,267.0,1.0037593984962405,-1,7 1
53,1026.0,2,1409.0,1,1028.0,141.0,1169.0,2.0,143.0,1.0141843971631206,-1,17 18
61,1183.0,4,60.0,1,1185.0,4.0,1189.0,2.0,6.0,1.5,-1,5 16 4 15
137,2661.0,1,11769.0,1,2729.0,1185.0,3914.0,68.0,1253.0,1.0573839662447257,-1,34
