jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
35,674.0,1,3864.0,1,675.0,387.0,1062.0,1.0,388.0,1.0025839793281655,-1,17
1,19.0,2,620.0,1,20.0,63.0,83.0,1.0,64.0,1.0158730158730158,-1,3 2
174,3384.0,8,60.0,1,4043.0,3.0,4046.0,659.0,662.0,220.66666666666666,-1,13 14 15 16 9 10 11 12
122,2373.0,4,359.0,1,2374.0,37.0,2411.0,1.0,38.0,1.027027027027027,-1,32 31 34 33
76,1472.0,2,620.0,1,1473.0,63.0,1536.0,1.0,64.0,1.0158730158730158,-1,18 19
152,2946.0,2,620.0,1,3219.0,62.0,3281.0,273.0,335.0,5.403225806451613,-1,33 32
106,2058.0,32,63.0,1,2914.0,7.0,2921.0,856.0,863.0,123.28571428571429,-1,9 2 3 4 5 6 7 8 10 11 12 13 14 15 16 17 18 19 31 32 33 20 21 22 23 24 25 27 28 29 30 1
235,4568.0,2,1409.0,1,4676.0,141.0,4817.0,108.0,249.0,1.7659574468085106,-1,16 15
31,598.0,4,166.0,1,599.0,17.0,616.0,1.0,18.0,1.0588235294117647,-1,1 7 11 6
114,2220.0,1,92.0,1,2221.0,10.0,2231.0,1.0,11.0,1.1,-1,17
189,3672.0,1,3864.0,1,4099.0,387.0,4486.0,427.0,814.0,2.103359173126615,-1,33
105,2040.0,2,264.0,1,2041.0,27.0,2068.0,1.0,28.0,1.037037037037037,-1,7 6
17,325.0,2,2658.0,1,328.0,266.0,594.0,3.0,269.0,1.0112781954887218,-1,7 6
91,1764.0,2,1409.0,1,1765.0,142.0,1907.0,1.0,143.0,1.0070422535211268,-1,11 7
82,1589.0,4,166.0,1,1590.0,17.0,1607.0,1.0,18.0,1.0588235294117647,-1,29 30 31 13
229,4449.0,1,11769.0,1,4524.0,1180.0,5704.0,75.0,1255.0,1.0635593220338984,-1,35
13,247.0,2,2658.0,1,249.0,266.0,515.0,2.0,268.0,1.0075187969924813,-1,15 16
42,810.0,1,92.0,1,811.0,10.0,821.0,1.0,11.0,1.1,-1,20
147,2852.0,1,3864.0,1,2923.0,387.0,3310.0,71.0,458.0,1.1834625322997416,-1,28
95,1844.0,2,2658.0,1,1845.0,266.0,2111.0,1.0,267.0,1.0037593984962405,-1,15 14
209,4066.0,4,166.0,1,4149.0,17.0,4166.0,83.0,100.0,5.882352941176471,-1,29 32 31 30
36,692.0,4,1519.0,1,694.0,152.0,846.0,2.0,154.0,1.013157894736842,-1,7 19 18 11
98,1904.0,4,1519.0,1,1906.0,152.0,2058.0,2.0,154.0,1.013157894736842,-1,26 20 17 21
27,518.0,2,66.0,1,519.0,7.0,526.0,1.0,8.0,1.1428571428571428,-1,4 3
46,886.0,2,1409.0,1,887.0,142.0,1029.0,1.0,143.0,1.0070422535211268,-1,14 18
237,4607.0,2,264.0,1,4608.0,27.0,4635.0,1.0,28.0,1.037037037037037,-1,9 10
135,2622.0,2,264.0,1,2624.0,27.0,2651.0,2.0,29.0,1.0740740740740742,-1,2 4
6,112.0,4,876.0,1,132.0,90.0,222.0,20.0,110.0,1.2222222222222223,-1,5 10 8 9
9,170.0,2,620.0,1,172.0,62.0,234.0,2.0,64.0,1.032258064516129,-1,15 16
154,2986.0,4,166.0,1,3405.0,17.0,3422.0,419.0,436.0,25.647058823529413,-1,33 34 28 29
211,4106.0,4,359.0,1,4168.0,36.0,4204.0,62.0,98.0,2.7222222222222223,-1,30 29 28 26
4,75.0,32,460.0,1,84.0,47.0,131.0,9.0,56.0,1.1914893617021276,-1,16 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 8 9 2 3 17 10 11 12 13 14 15
71,1377.0,4,2905.0,1,1379.0,291.0,1670.0,2.0,293.0,1.006872852233677,-1,15 26 4 21
125,2433.0,4,2905.0,1,2434.0,291.0,2725.0,1.0,292.0,1.0034364261168385,-1,5 10 9 8
246,4785.0,2,264.0,1,4836.0,27.0,4863.0,51.0,78.0,2.888888888888889,-1,26 28
182,3540.0,1,885.0,1,3541.0,89.0,3630.0,1.0,90.0,1.0112359550561798,-1,34
12,228.0,8,21908.0,1,230.0,2196.0,2426.0,2.0,2198.0,1.0009107468123861,-1,22 10 23 9 8 5 24 25
55,1066.0,4,60.0,1,1067.0,5.0,1072.0,1.0,6.0,1.2,-1,17 18 28 14
204,3965.0,2,5935.0,1,4224.0,593.0,4817.0,259.0,852.0,1.436762225969646,-1,11 12
33,639.0,2,2658.0,1,640.0,267.0,907.0,1.0,268.0,1.00374531835206,-1,6 1
85,1646.0,1,885.0,1,1647.0,89.0,1736.0,1.0,90.0,1.0112359550561798,-1,35
0,0.0,1,885.0,1,2.0,89.0,91.0,2.0,91.0,1.0224719101123596,-1,1
138,2682.0,1,11769.0,1,2727.0,1175.0,3902.0,45.0,1220.0,1.0382978723404255,-1,36
24,459.0,2,2658.0,1,460.0,266.0,726.0,1.0,267.0,1.0037593984962405,-1,12 20
172,3343.0,2,2658.0,1,3831.0,266.0,4097.0,488.0,754.0,2.8345864661654137,-1,33 35
32,619.0,1,92.0,1,620.0,10.0,630.0,1.0,11.0,1.1,-1,1
30,576.0,2,5935.0,1,578.0,596.0,1174.0,2.0,598.0,1.0033557046979866,-1,15 16
22,420.0,2,264.0,1,422.0,27.0,449.0,2.0,29.0,1.0740740740740742,-1,12 20
28,539.0,2,5935.0,1,540.0,593.0,1133.0,1.0,594.0,1.0016863406408094,-1,3 4
86,1667.0,2,1409.0,1,1669.0,141.0,1810.0,2.0,143.0,1.0141843971631206,-1,3 1
40,771.0,4,60.0,1,773.0,4.0,777.0,2.0,6.0,1.5,-1,20 26 12 21
94,1825.0,2,264.0,1,1826.0,27.0,1853.0,1.0,28.0,1.037037037037037,-1,1 3
148,2871.0,1,3864.0,1,2923.0,387.0,3310.0,52.0,439.0,1.1343669250645996,-1,29
130,2523.0,2,2658.0,1,2525.0,266.0,2791.0,2.0,268.0,1.0075187969924813,-1,23 16
156,3026.0,2,620.0,1,3312.0,62.0,3374.0,286.0,348.0,5.612903225806452,-1,29 28
77,1488.0,4,876.0,1,1489.0,90.0,1579.0,1.0,91.0,1.011111111111111,-1,13 29 31 30
38,733.0,2,66.0,1,735.0,6.0,741.0,2.0,8.0,1.3333333333333333,-1,20 12
108,2100.0,2,620.0,1,2102.0,62.0,2164.0,2.0,64.0,1.032258064516129,-1,17 13
67,1299.0,1,885.0,1,1300.0,89.0,1389.0,1.0,90.0,1.0112359550561798,-1,28
171,3326.0,2,620.0,1,3760.0,62.0,3822.0,434.0,496.0,8.0,-1,28 26
141,2740.0,2,66.0,1,2742.0,7.0,2749.0,2.0,9.0,1.2857142857142858,-1,4 2
45,867.0,2,2658.0,1,869.0,266.0,1135.0,2.0,268.0,1.0075187969924813,-1,11 7
23,439.0,1,3864.0,1,440.0,388.0,828.0,1.0,389.0,1.0025773195876289,-1,14
226,4392.0,1,11769.0,1,4524.0,1178.0,5702.0,132.0,1310.0,1.1120543293718166,-1,33
232,4508.0,2,66.0,1,4510.0,7.0,4517.0,2.0,9.0,1.2857142857142858,-1,33 35
53,1027.0,2,1409.0,1,1028.0,142.0,1170.0,1.0,143.0,1.0070422535211268,-1,21 20
117,2276.0,2,1409.0,1,2278.0,141.0,2419.0,2.0,143.0,1.0141843971631206,-1,28 27
223,4337.0,2,66.0,1,4352.0,7.0,4359.0,15.0,22.0,3.142857142857143,-1,17 18
93,1804.0,1,2799.0,1,1805.0,279.0,2084.0,1.0,280.0,1.003584229390681,-1,16
112,2180.0,1,2799.0,1,2182.0,280.0,2462.0,2.0,282.0,1.0071428571428571,-1,13
227,4409.0,2,2658.0,1,4649.0,266.0,4915.0,240.0,506.0,1.9022556390977443,-1,31 32
128,2486.0,2,620.0,1,2488.0,62.0,2550.0,2.0,64.0,1.032258064516129,-1,11 12
115,2239.0,4,2905.0,1,2241.0,291.0,2532.0,2.0,293.0,1.006872852233677,-1,17 21 20 19
62,1205.0,2,1409.0,1,1206.0,142.0,1348.0,1.0,143.0,1.0070422535211268,-1,3 1
158,3066.0,2,264.0,1,3376.0,27.0,3403.0,310.0,337.0,12.481481481481481,-1,29 28
244,4745.0,2,66.0,1,4812.0,7.0,4819.0,67.0,74.0,10.571428571428571,-1,26 28
225,4375.0,1,2799.0,1,4377.0,280.0,4657.0,2.0,282.0,1.0071428571428571,-1,37
208,4045.0,2,620.0,1,4288.0,62.0,4350.0,243.0,305.0,4.919354838709677,-1,17 18
248,4824.0,1,3864.0,1,4865.0,387.0,5252.0,41.0,428.0,1.1059431524547803,-1,26
92,1783.0,8,60.0,1,1784.0,3.0,1787.0,1.0,4.0,1.3333333333333333,-1,16 29 28 27 26 21 20 17
215,4182.0,4,166.0,1,4201.0,17.0,4218.0,19.0,36.0,2.1176470588235294,-1,12 11 10 9
175,3402.0,4,359.0,1,3788.0,36.0,3824.0,386.0,422.0,11.722222222222221,-1,29 35 33 32
238,4625.0,8,95.0,1,4824.0,10.0,4834.0,199.0,209.0,20.9,-1,11 13 14 15 16 26 28 12
233,4529.0,16,419.0,1,5117.0,42.0,5159.0,588.0,630.0,15.0,-1,12 11 10 21 20 19 16 15 14 13 9 2 1 24 23 22
118,2296.0,1,3864.0,1,2298.0,387.0,2685.0,2.0,389.0,1.0051679586563307,-1,29
102,1980.0,16,259.0,1,2070.0,26.0,2096.0,90.0,116.0,4.461538461538462,-1,36 31 30 29 28 27 26 12 11 7 6 35 21 20 17 13
202,3926.0,2,66.0,1,4141.0,7.0,4148.0,215.0,222.0,31.714285714285715,-1,32 31
15,287.0,4,876.0,1,289.0,88.0,377.0,2.0,90.0,1.0227272727272727,-1,2 1 4 3
60,1165.0,2,5935.0,1,1166.0,593.0,1759.0,1.0,594.0,1.0016863406408094,-1,11 7
145,2815.0,2,264.0,1,2817.0,26.0,2843.0,2.0,28.0,1.0769230769230769,-1,6 7
234,4548.0,1,2799.0,1,4659.0,281.0,4940.0,111.0,392.0,1.395017793594306,-1,37
150,2909.0,2,2658.0,1,2923.0,266.0,3189.0,14.0,280.0,1.0526315789473684,-1,33 32
58,1125.0,4,2905.0,1,1127.0,291.0,1418.0,2.0,293.0,1.006872852233677,-1,18 2 19 6
236,4589.0,2,2658.0,1,4802.0,266.0,5068.0,213.0,479.0,1.800751879699248,-1,9 10
123,2393.0,2,1409.0,1,2394.0,142.0,2536.0,1.0,143.0,1.0070422535211268,-1,7 6
218,4240.0,4,1519.0,1,4523.0,151.0,4674.0,283.0,434.0,2.8741721854304636,-1,16 14 13 15
180,3499.0,4,876.0,1,4048.0,90.0,4138.0,549.0,639.0,7.1,-1,13 15 16 14
48,926.0,2,620.0,1,928.0,62.0,990.0,2.0,64.0,1.032258064516129,-1,19 6
75,1454.0,2,620.0,1,1455.0,62.0,1517.0,1.0,63.0,1.0161290322580645,-1,2 6
178,3460.0,4,2905.0,1,3847.0,292.0,4139.0,387.0,679.0,2.3253424657534247,-1,32 29 30 31
81,1569.0,2,5935.0,1,1570.0,592.0,2162.0,1.0,593.0,1.0016891891891893,-1,19 32
190,3690.0,4,876.0,1,4139.0,90.0,4229.0,449.0,539.0,5.988888888888889,-1,13 14 16 15
240,4666.0,4,60.0,1,4818.0,5.0,4823.0,152.0,157.0,31.4,-1,15 16 11 12
133,2584.0,2,5935.0,1,2795.0,594.0,3389.0,211.0,805.0,1.3552188552188553,-1,34 35
144,2796.0,1,885.0,1,2798.0,89.0,2887.0,2.0,91.0,1.0224719101123596,-1,5
164,3189.0,2,2658.0,1,3564.0,266.0,3830.0,375.0,641.0,2.4097744360902253,-1,17 18
129,2504.0,2,264.0,1,2505.0,27.0,2532.0,1.0,28.0,1.037037037037037,-1,22 13
151,2927.0,2,264.0,1,3190.0,27.0,3217.0,263.0,290.0,10.74074074074074,-1,32 33
231,4489.0,1,92.0,1,4490.0,9.0,4499.0,1.0,10.0,1.1111111111111112,-1,33
222,4316.0,4,166.0,1,4630.0,17.0,4647.0,314.0,331.0,19.470588235294116,-1,30 32 29 31
97,1884.0,2,2658.0,1,1885.0,266.0,2151.0,1.0,267.0,1.0037593984962405,-1,3 1
34,658.0,2,264.0,1,659.0,27.0,686.0,1.0,28.0,1.037037037037037,-1,7 11
186,3614.0,2,1409.0,1,4065.0,142.0,4207.0,451.0,593.0,4.176056338028169,-1,2 1
198,3847.0,2,264.0,1,4139.0,27.0,4166.0,292.0,319.0,11.814814814814815,-1,28 26
188,3654.0,2,2658.0,1,4065.0,266.0,4331.0,411.0,677.0,2.545112781954887,-1,8 7
170,3305.0,1,92.0,1,3307.0,9.0,3316.0,2.0,11.0,1.2222222222222223,-1,33
10,189.0,1,2799.0,1,191.0,280.0,471.0,2.0,282.0,1.0071428571428571,-1,17
179,3481.0,4,1519.0,1,4048.0,151.0,4199.0,567.0,718.0,4.754966887417218,-1,9 12 11 10
107,2079.0,2,2658.0,1,2085.0,267.0,2352.0,6.0,273.0,1.0224719101123596,-1,37 16
124,2413.0,4,60.0,1,2414.0,5.0,2419.0,1.0,6.0,1.2,-1,11 32 31 12
191,3710.0,2,264.0,1,3760.0,27.0,3787.0,50.0,77.0,2.8518518518518516,-1,33 29
89,1726.0,1,92.0,1,1728.0,9.0,1737.0,2.0,11.0,1.2222222222222223,-1,14
3,57.0,2,2658.0,1,58.0,266.0,324.0,1.0,267.0,1.0037593984962405,-1,6 7
230,4470.0,2,1409.0,1,4676.0,141.0,4817.0,206.0,347.0,2.4609929078014185,-1,14 13
49,946.0,4,359.0,1,947.0,37.0,984.0,1.0,38.0,1.027027027027027,-1,1 21 20 2
65,1263.0,4,876.0,1,1264.0,90.0,1354.0,1.0,91.0,1.011111111111111,-1,17 26 21 20
52,1008.0,4,876.0,1,1009.0,89.0,1098.0,1.0,90.0,1.0112359550561798,-1,6 1 2 19
