submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-18.406322844,0.304261476805555,0.345707999999993,1.11693711227944,-2.757677136,77.0835902757465,-2.411969136,77.1240286750685,-0.521707646131521,6.16143986413352,37.1800000000003,-0.521707646131521,-2.757677136,-2.41196913599998,g5k_workload_delay_seed1_size37,6387.82,6425,3.036364424,2.51465677786848,36.701677136,33.944,269.747969136,267.336
