submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-19.931476428,0.279573532268861,0.469007999999993,0.964520023347232,31.707476528,228.433786951078,32.176484528,228.417516626921,2.81185714132537,36.5833457625231,-727.82,2.81185714132537,31.707476528,32.176484528,g5k_workload_delay_seed4_size37,7282.82,6555,4.910635812,7.72249295332537,80.996523472,112.704,298.471515472,330.648
