batsim_id,oar_id
332,1933
333,1934
334,1935
335,1936
336,1937
337,1938
338,1939
339,1940
340,1941
341,1942
342,1943
343,1944
344,1945
345,1946
346,1947
347,1948
348,1949
349,1950
350,1951
351,1952
352,1953
353,1954
354,1955
355,1956
356,1957
357,1958
358,1959
359,1960
360,1961
361,1962
362,1963
363,1964
364,1965
365,1966
366,1967
367,1968
368,1969
369,1970
370,1971
371,1972
372,1973
373,1974
374,1975
375,1976
376,1977
377,1978
378,1979
379,1980
380,1981
381,1982
382,1983
383,1984
384,1985
385,1986
386,1987
387,1988
388,1989
389,1990
390,1991
391,1992
392,1993
393,1994
394,1995
395,1996
396,1997
397,1998
398,1999
399,2000
400,2001
401,2002
402,2003
403,2004
404,2005
405,2006
406,2007
407,2008
408,2009
409,2010
410,2011
411,2012
412,2013
413,2014
414,2015
415,2016
416,2017
417,2018
418,2019
419,2020
420,2021
421,2022
422,2023
423,2024
424,2025
425,2026
426,2027
427,2028
428,2029
429,2030
430,2031
431,2032
432,2033
433,2034
434,2035
435,2036
436,2037
437,2038
438,2039
439,2040
440,2041
441,2042
442,2043
443,2044
444,2045
445,2046
446,2047
447,2048
448,2049
449,2050
450,2051
451,2052
452,2053
453,2054
454,2055
455,2056
456,2057
457,2058
458,2059
459,2060
460,2061
461,2062
462,2063
463,2064
464,2065
465,2066
466,2067
467,2068
468,2069
469,2070
470,2071
471,2072
472,2073
473,2074
474,2075
475,2076
476,2077
477,2078
478,2079
479,2080
480,2081
481,2082
482,2083
483,2084
484,2085
485,2086
486,2087
487,2088
488,2089
489,2090
490,2091
491,2092
492,2093
493,2094
494,2095
495,2096
496,2097
497,2098
498,2099
499,2100
500,2101
501,2102
502,2103
503,2104
504,2105
505,2106
506,2107
507,2108
508,2109
509,2110
510,2111
511,2112
512,2113
513,2114
514,2115
515,2116
516,2117
517,2118
518,2119
519,2120
520,2121
521,2122
522,2123
523,2124
524,2125
525,2126
526,2127
527,2128
528,2129
529,2130
530,2131
531,2132
532,2133
533,2134
534,2135
535,2136
536,2137
537,2138
538,2139
539,2140
540,2141
541,2142
542,2143
543,2144
544,2145
545,2146
546,2147
547,2148
548,2149
549,2150
550,2151
551,2152
552,2153
553,2154
554,2155
555,2156
556,2157
557,2158
558,2159
559,2160
560,2161
561,2162
562,2163
563,2164
564,2165
565,2166
566,2167
567,2168
568,2169
569,2170
570,2171
571,2172
572,2173
573,2174
574,2175
575,2176
576,2177
577,2178
578,2179
579,2180
580,2181
581,2182
582,2183
583,2184
584,2185
585,2186
586,2187
587,2188
588,2189
589,2190
590,2191
591,2192
592,2193
593,2194
594,2195
595,2196
596,2197
597,2198
598,2199
599,2200
600,2201
601,2202
602,2203
603,2204
604,2205
605,2206
606,2207
607,2208
608,2209
609,2210
610,2211
611,2212
612,2213
613,2214
614,2215
615,2216
616,2217
617,2218
618,2219
619,2220
620,2221
621,2222
622,2223
623,2224
624,2225
625,2226
626,2227
627,2228
628,2229
629,2230
630,2231
631,2232
632,2233
633,2234
634,2235
635,2236
636,2237
637,2238
638,2239
639,2240
640,2241
641,2242
642,2243
643,2244
644,2245
645,2246
646,2247
647,2248
648,2249
649,2250
650,2251
651,2252
652,2253
653,2254
654,2255
655,2256
656,2257
657,2258
658,2259
659,2260
660,2261
661,2262
662,2263
663,2264
664,2265
665,2266
666,2267
667,2268
668,2269
669,2270
670,2271
671,2272
672,2273
673,2274
674,2275
675,2276
676,2277
677,2278
678,2279
679,2280
680,2281
681,2282
682,2283
683,2284
684,2285
685,2286
686,2287
687,2288
688,2289
689,2290
690,2291
691,2292
692,2293
693,2294
694,2295
695,2296
696,2297
697,2298
698,2299
699,2300
700,2301
701,2302
702,2303
703,2304
704,2305
705,2306
706,2307
707,2308
708,2309
709,2310
710,2311
711,2312
712,2313
713,2314
714,2315
715,2316
716,2317
717,2318
718,2319
719,2320
720,2321
721,2322
722,2323
723,2324
724,2325
725,2326
726,2327
727,2328
728,2329
729,2330
730,2331
731,2332
732,2333
733,2334
734,2335
735,2336
736,2337
737,2338
738,2339
739,2340
740,2341
741,2342
742,2343
743,2344
744,2345
745,2346
746,2347
747,2348
748,2349
749,2350
750,2351
751,2352
752,2353
753,2354
754,2355
755,2356
756,2357
757,2358
758,2359
759,2360
760,2361
761,2362
762,2363
763,2364
764,2365
765,2366
766,2367
767,2368
768,2369
769,2370
770,2371
771,2372
772,2373
773,2374
774,2375
775,2376
776,2377
777,2378
778,2379
779,2380
780,2381
781,2382
782,2383
783,2384
784,2385
785,2386
786,2387
787,2388
788,2389
789,2390
790,2391
791,2392
792,2393
