jobID,submission_time,requested_number_of_processors,requested_time,success,starting_time,execution_time,finish_time,waiting_time,turnaround_time,stretch,consumed_energy,allocated_processors
0,18.814019,1,885.100000,1,23.000000,88.509997,111.509997,4.185981,92.695978,1.047294,-1.000000,0
1,36.626124,2,2658.000000,1,41.000000,265.829894,306.829894,4.373875,270.203769,1.016454,-1.000000,1-2
2,56.066676,1,2799.900000,1,61.000000,279.984475,340.984475,4.933324,284.917799,1.017620,-1.000000,3
3,76.924834,4,359.320000,1,81.000000,35.929605,116.929605,4.075166,40.004771,1.113421,-1.000000,4-7
4,96.972276,1,885.100000,1,101.000000,88.509997,189.509997,4.027724,92.537721,1.045506,-1.000000,8
5,117.121165,1,2799.900000,1,126.000000,279.984475,405.984475,8.878835,288.863310,1.031712,-1.000000,0
6,138.177606,4,166.840000,1,143.000000,16.645958,159.645958,4.822394,21.468352,1.289704,-1.000000,4-7
7,159.321527,2,264.810000,1,164.000000,26.487274,190.487274,4.678473,31.165747,1.176631,-1.000000,9-10
8,177.193148,2,5935.900000,1,182.000000,593.550693,775.550693,4.806852,598.357545,1.008098,-1.000000,4-5
9,196.308239,4,2905.300000,1,204.000000,290.579787,494.579787,7.691760,298.271547,1.026470,-1.000000,6-9
10,214.809285,2,5935.900000,1,219.000000,593.550693,812.550692,4.190715,597.741408,1.007060,-1.000000,10-11
11,234.127643,8,95.670000,1,239.000000,9.595926,248.595925,4.872357,14.468283,1.507753,-1.000000,12-19
12,253.511782,2,264.810000,1,258.000000,26.487274,284.487274,4.488218,30.975492,1.169448,-1.000000,12-13
13,274.288841,1,11769.300000,1,279.000000,1176.938262,1455.938262,4.711159,1181.649421,1.004003,-1.000000,14
14,293.949466,4,2905.300000,1,298.000000,290.579787,588.579787,4.050534,294.630321,1.013939,-1.000000,12-13 15-16
15,314.228749,2,264.810000,1,319.000000,26.487274,345.487274,4.771251,31.258525,1.180134,-1.000000,1-2
16,332.619229,4,2905.300000,1,337.000000,290.579787,627.579788,4.380771,294.960558,1.015076,-1.000000,17-20
17,351.972668,4,1519.400000,1,356.000000,151.910473,507.910473,4.027332,155.937805,1.026511,-1.000000,1-3 21
18,372.046522,4,60.000000,1,377.000000,3.916733,380.916733,4.953478,8.870211,2.264696,-1.000000,22-25
