submission_time_difference_mean,submission_time_difference_sd,execution_time_difference_mean,execution_time_difference_sd,waiting_time_difference_mean,waiting_time_difference_sd,turnaround_time_difference_mean,turnaround_time_difference_sd,stretch_difference_mean,stretch_difference_sd,makespan_difference,mean_stretch_difference,mean_waiting_time_difference,mean_turnaround_time_difference,workload_name,batsim_makespan,real_makespan,batsim_mean_stretch,real_mean_stretch,batsim_mean_waiting_time,real_mean_waiting_time,batsim_mean_turnaround_time,real_mean_turnaround_time
-19.931476428,0.279573532268861,0.474468979999999,0.960482354842878,31.707476452,228.433786989672,32.18194544,228.417566508416,2.80442745732537,36.591088686322,-727.845201,2.80442745732537,31.707476452,32.18194544,g5k_workload_merged_msg_seed4_size37,7282.845201,6555,4.918065496,7.72249295332537,80.996523548,112.704,298.46605456,330.648
